Income,Age,Spent,Living_With,Children,Family_Size,Is_Parent,Education,Wines,Fruits,Meat,Fish,Sweets,Gold
42014.0,46.0,436.0,1,1,3,1,0,244,15,108,4,15,50
38201.0,63.0,268.0,1,1,3,1,1,233,0,23,0,0,12
45203.0,41.0,147.0,1,2,4,1,0,35,3,67,10,8,24
81574.0,76.0,1798.0,1,0,2,0,1,1252,0,465,46,35,0
34935.0,31.0,137.0,1,0,2,0,0,34,4,66,3,10,20
60482.0,47.0,507.0,0,1,2,1,1,255,43,134,37,14,24
34633.0,67.0,15.0,1,3,5,1,0,8,1,5,0,0,1
78093.0,76.0,1105.0,1,0,2,0,1,368,32,639,13,43,10
82460.0,73.0,974.0,0,0,1,0,0,255,47,573,52,32,15
45903.0,57.0,66.0,1,1,3,1,1,33,8,10,2,10,3
81361.0,36.0,778.0,0,0,1,0,0,163,23,424,27,65,76
35860.0,50.0,49.0,0,2,3,1,1,15,0,8,4,2,20
40442.0,71.0,169.0,1,2,4,1,1,45,12,52,25,22,13
61482.0,58.0,299.0,1,0,2,0,0,48,58,68,16,66,43
34968.0,43.0,221.0,1,1,3,1,0,158,6,45,8,2,2
75794.0,36.0,1682.0,1,0,2,0,0,754,160,625,63,32,48
31497.0,61.0,155.0,1,1,3,1,1,108,1,28,13,1,4
74268.0,68.0,892.0,1,0,2,0,0,199,66,315,97,174,41
13724.0,35.0,58.0,1,1,3,1,2,2,7,5,2,15,27
45143.0,58.0,311.0,1,1,3,1,1,202,5,74,11,5,14
52569.0,56.0,95.0,0,1,2,1,1,85,0,3,0,0,7
48432.0,50.0,424.0,0,1,2,1,1,322,3,50,4,3,42
17144.0,63.0,47.0,1,2,4,1,1,18,2,19,0,2,6
36108.0,39.0,339.0,0,1,2,1,0,141,8,129,3,11,47
76445.0,52.0,1410.0,1,1,3,1,0,739,107,309,140,80,35
36663.0,48.0,35.0,1,1,3,1,1,18,0,6,3,3,5
53843.0,58.0,562.0,1,1,3,1,1,378,0,88,19,4,73
90226.0,67.0,2352.0,1,0,2,0,1,1083,108,649,253,151,108
70638.0,68.0,1334.0,0,0,1,0,1,1016,12,215,16,12,63
44512.0,63.0,32.0,1,2,4,1,0,23,1,6,0,0,2
27116.0,62.0,41.0,1,2,4,1,0,12,1,21,2,2,3
54072.0,60.0,39.0,1,2,4,1,1,35,0,4,0,0,0
71855.0,46.0,1141.0,1,1,3,1,0,548,31,422,0,112,28
51250.0,33.0,710.0,0,1,2,1,2,342,32,230,34,32,40
60432.0,50.0,401.0,1,1,3,1,1,365,3,15,4,3,11
65526.0,59.0,506.0,1,1,3,1,1,397,19,69,12,0,9
68655.0,35.0,1538.0,0,0,1,0,0,456,19,832,75,118,38
12393.0,45.0,57.0,1,0,2,0,2,5,6,15,11,7,13
64509.0,33.0,1722.0,0,0,1,0,0,836,185,575,24,25,77
33955.0,48.0,270.0,0,1,2,1,0,100,2,128,23,7,10
31353.0,46.0,31.0,1,2,4,1,0,10,0,10,3,1,7
55434.0,39.0,882.0,1,1,3,1,0,238,115,215,169,69,76
28359.0,40.0,16.0,1,1,3,1,0,6,0,5,2,1,2
57100.0,36.0,311.0,0,1,2,1,0,158,11,99,15,11,17
69139.0,58.0,227.0,1,1,3,1,0,86,12,75,33,15,6
52973.0,67.0,1152.0,1,1,3,1,1,856,0,76,12,9,199
51717.0,58.0,122.0,1,1,3,1,1,98,1,17,0,1,5
18793.0,52.0,77.0,1,1,3,1,0,4,16,20,0,17,20
66664.0,41.0,1289.0,1,0,2,0,2,398,96,447,220,96,32
50664.0,64.0,561.0,0,2,3,1,0,313,8,104,6,4,126
54414.0,60.0,211.0,1,2,4,1,0,109,18,16,24,26,18
54549.0,71.0,233.0,1,1,3,1,1,216,2,6,0,0,9
47111.0,52.0,1092.0,0,1,2,1,1,595,71,153,120,112,41
41003.0,60.0,601.0,0,0,1,0,1,123,133,142,71,44,88
19444.0,41.0,54.0,1,1,3,1,0,16,0,23,3,2,10
36301.0,47.0,78.0,1,1,3,1,2,11,12,35,3,5,12
73059.0,76.0,1095.0,1,1,3,1,1,410,112,420,0,82,71
42731.0,54.0,244.0,1,1,3,1,1,159,2,51,6,2,24
52854.0,64.0,116.0,1,2,4,1,1,105,0,10,0,1,0
22775.0,45.0,15.0,1,1,3,1,0,5,1,8,0,0,1
46681.0,75.0,425.0,1,2,4,1,1,269,15,69,15,19,38
59821.0,68.0,734.0,1,1,3,1,1,629,0,70,0,0,35
50002.0,69.0,638.0,0,1,2,1,0,443,5,71,21,16,82
69755.0,78.0,894.0,1,0,2,0,0,217,77,373,111,23,93
44078.0,54.0,41.0,1,2,4,1,0,24,1,10,2,0,4
30560.0,47.0,31.0,1,1,3,1,1,9,1,5,4,5,7
35924.0,54.0,34.0,1,2,4,1,1,8,0,14,2,3,7
64140.0,59.0,1750.0,0,2,3,1,1,1459,0,61,0,15,215
56386.0,42.0,612.0,1,2,4,1,0,230,48,214,13,32,75
24594.0,44.0,29.0,1,1,3,1,2,1,3,6,10,0,9
75774.0,42.0,823.0,1,1,3,1,2,340,21,134,258,14,56
39228.0,63.0,20.0,0,0,1,0,1,7,1,6,0,3,3
58494.0,49.0,396.0,1,1,3,1,1,298,7,68,4,0,19
58684.0,42.0,813.0,0,0,1,0,0,479,35,179,28,7,85
57136.0,56.0,1179.0,0,0,1,0,0,267,140,599,34,12,127
56551.0,73.0,138.0,0,2,3,1,1,67,4,32,17,2,16
22448.0,41.0,55.0,1,1,3,1,0,3,1,8,23,2,18
82014.0,62.0,1511.0,0,0,1,0,0,980,37,265,35,163,31
34213.0,60.0,117.0,0,2,3,1,0,50,4,28,6,3,26
51741.5,46.0,1730.0,1,0,2,0,0,1,0,1725,2,1,1
25358.0,76.0,32.0,0,1,2,1,1,19,0,5,0,0,8
35544.0,45.0,67.0,0,1,2,1,1,30,5,23,4,1,4
36634.0,69.0,335.0,1,1,3,1,1,213,9,76,4,3,30
62670.0,69.0,825.0,1,1,3,1,1,539,30,92,80,46,38
50334.0,51.0,694.0,1,1,3,1,2,284,16,160,84,16,134
72066.0,42.0,1792.0,0,0,1,0,0,1003,34,536,134,51,34
50729.0,65.0,496.0,0,2,3,1,1,239,13,143,45,4,52
34916.0,55.0,231.0,1,2,4,1,0,51,23,82,33,0,42
64892.0,47.0,902.0,0,1,2,1,0,527,24,230,32,24,65
43602.0,57.0,68.0,0,2,3,1,0,19,5,12,10,3,19
33996.0,34.0,71.0,0,0,1,0,1,40,2,15,8,0,6
41473.0,38.0,76.0,0,1,2,1,2,21,8,20,15,3,9
63246.0,56.0,772.0,1,2,4,1,1,593,30,91,29,22,7
36732.0,64.0,47.0,1,2,4,1,1,21,5,3,10,1,7
69084.0,53.0,1586.0,1,1,3,1,1,1181,107,199,39,30,30
77766.0,56.0,1529.0,1,1,3,1,1,1004,59,265,115,59,27
37929.0,38.0,265.0,0,0,1,0,1,202,2,46,3,2,10
86610.0,72.0,1603.0,1,0,2,0,0,446,107,768,33,196,53
80141.0,37.0,2091.0,1,0,2,0,1,1184,102,673,52,40,40
72635.0,68.0,981.0,1,0,2,0,2,390,22,323,104,35,107
69016.0,53.0,1533.0,1,1,3,1,0,726,53,363,123,107,161
20193.0,32.0,82.0,1,0,2,0,2,8,8,22,24,11,9
27573.0,48.0,244.0,1,1,3,1,0,50,15,110,39,15,15
15862.0,44.0,36.0,0,1,2,1,2,1,1,4,11,9,10
49544.0,47.0,404.0,1,1,3,1,1,308,0,73,0,0,23
33228.0,43.0,71.0,1,1,3,1,0,22,2,31,7,4,5
70440.0,45.0,1572.0,1,0,2,0,0,690,117,499,76,102,88
38232.0,52.0,122.0,1,2,4,1,0,43,5,28,7,6,33
22554.0,68.0,41.0,1,2,4,1,1,27,0,10,0,0,4
23536.0,40.0,10.0,1,1,3,1,1,6,0,3,0,0,1
49413.0,71.0,304.0,1,1,3,1,0,205,7,41,3,2,46
42231.0,54.0,37.0,1,2,4,1,0,24,0,8,0,1,4
78789.0,43.0,1754.0,0,0,1,0,1,667,50,850,21,83,83
56534.0,55.0,815.0,1,1,3,1,0,691,7,61,10,0,46
58350.0,52.0,1001.0,0,1,2,1,0,493,26,206,116,80,80
81217.0,34.0,1157.0,0,0,1,0,0,493,70,324,146,40,84
49090.0,72.0,688.0,0,1,2,1,0,494,5,82,7,0,100
61787.0,36.0,1319.0,0,0,1,0,1,621,73,414,78,48,85
18169.0,38.0,21.0,1,1,3,1,1,9,0,5,0,0,7
24336.0,42.0,31.0,0,1,2,1,2,1,6,2,8,2,12
18222.0,33.0,67.0,1,0,2,0,0,12,4,19,12,6,14
62335.0,71.0,708.0,0,1,2,1,0,243,131,217,85,6,26
42033.0,52.0,25.0,1,2,4,1,2,11,1,4,2,0,7
86580.0,40.0,746.0,1,0,2,0,1,532,21,127,26,20,20
41437.0,66.0,32.0,0,2,3,1,1,29,0,2,0,0,1
73705.0,72.0,1695.0,0,2,3,1,1,612,91,520,258,107,107
61064.0,47.0,1080.0,1,1,3,1,0,387,126,342,0,45,180
38452.0,68.0,72.0,1,2,4,1,1,56,0,14,0,0,2
18358.0,34.0,57.0,0,1,2,1,0,6,8,19,16,4,4
55012.0,50.0,660.0,1,1,3,1,1,582,0,65,0,0,13
9722.0,50.0,103.0,1,1,3,1,2,6,17,16,6,16,42
38175.0,39.0,153.0,1,1,3,1,1,70,6,69,2,3,3
58656.0,67.0,1220.0,1,1,3,1,1,962,12,194,16,24,12
52117.0,58.0,279.0,1,1,3,1,0,112,10,107,30,0,20
64813.0,45.0,745.0,1,1,3,1,0,293,0,124,179,97,52
54222.0,50.0,264.0,1,1,3,1,1,199,12,31,3,12,7
83512.0,37.0,2157.0,1,0,2,0,0,1060,61,835,80,20,101
77520.0,64.0,1526.0,1,1,3,1,1,940,44,396,0,88,58
41154.0,45.0,69.0,1,1,3,1,0,44,2,11,2,3,7
80398.0,57.0,1597.0,1,0,2,0,0,342,51,936,207,35,26
18746.0,31.0,64.0,0,1,2,1,2,2,10,11,12,9,20
35196.0,39.0,497.0,1,1,3,1,0,75,12,141,43,39,187
60230.0,67.0,1067.0,0,1,2,1,0,520,20,367,39,81,40
22108.0,46.0,31.0,1,2,4,1,0,5,3,9,6,2,6
44392.0,49.0,211.0,1,2,4,1,0,87,5,71,7,12,29
55424.0,47.0,877.0,1,1,3,1,1,462,61,184,10,53,107
17688.0,44.0,11.0,1,1,3,1,0,2,2,1,3,1,2
92491.0,40.0,2034.0,1,0,2,0,1,979,44,935,29,25,22
90273.0,32.0,1991.0,0,0,1,0,0,704,129,853,120,74,111
82571.0,61.0,1686.0,0,0,1,0,1,861,31,558,62,95,79
38513.0,41.0,324.0,0,1,2,1,1,172,3,115,16,0,18
16653.0,44.0,69.0,0,1,2,1,1,5,7,31,15,4,7
42586.0,68.0,252.0,1,2,4,1,0,194,2,56,0,0,0
23529.0,58.0,54.0,0,1,2,1,2,9,7,13,3,2,20
74881.0,62.0,964.0,1,2,4,1,1,505,72,270,36,27,54
71107.0,72.0,1327.0,1,1,3,1,0,533,10,217,198,174,195
46910.0,59.0,68.0,1,2,4,1,1,48,0,14,0,0,6
18690.0,64.0,60.0,1,0,2,0,0,6,1,7,23,4,19
37244.0,68.0,55.0,0,2,3,1,0,18,2,10,0,0,25
82427.0,57.0,1456.0,1,0,2,0,0,482,147,509,104,107,107
75342.0,65.0,563.0,0,1,2,1,2,204,97,97,21,118,26
70044.0,69.0,1504.0,0,1,2,1,0,1073,0,250,153,14,14
79146.0,56.0,564.0,0,2,3,1,0,245,16,223,21,43,16
77437.0,60.0,1125.0,1,0,2,0,0,560,21,442,29,44,29
54984.0,64.0,358.0,1,1,3,1,0,173,13,131,32,3,6
42403.0,52.0,42.0,1,1,3,1,1,22,1,11,0,5,3
55761.0,59.0,184.0,1,1,3,1,0,136,1,12,0,3,32
37292.0,40.0,460.0,1,1,3,1,0,275,0,86,10,23,66
45576.0,78.0,145.0,0,0,1,0,1,56,19,29,2,14,25
70321.0,76.0,1376.0,1,0,2,0,0,303,23,751,82,26,191
58086.0,54.0,792.0,0,1,2,1,1,708,7,62,0,0,15
81795.0,71.0,1382.0,1,0,2,0,0,324,132,693,27,118,88
28389.0,76.0,28.0,1,0,2,0,2,1,5,3,7,4,8
66835.0,77.0,1033.0,1,0,2,0,1,620,26,195,34,17,141
69901.0,54.0,882.0,0,1,2,1,0,312,21,206,102,92,149
80360.0,74.0,2231.0,1,0,2,0,1,1493,86,454,112,43,43
63342.0,62.0,1101.0,1,1,3,1,1,918,21,118,13,10,21
44989.0,49.0,369.0,1,1,3,1,0,98,0,106,49,10,106
31859.0,43.0,48.0,0,1,2,1,2,3,4,7,15,8,11
51569.0,74.0,467.0,0,1,2,1,1,380,0,47,6,0,34
30372.0,52.0,44.0,0,2,3,1,0,15,0,12,7,3,7
16014.0,44.0,38.0,0,2,3,1,2,3,9,4,7,8,7
41120.0,55.0,81.0,1,2,4,1,0,24,2,23,0,8,24
39763.0,52.0,167.0,0,1,2,1,1,80,1,60,4,6,16
38725.0,68.0,45.0,1,2,4,1,1,31,0,6,2,1,5
77981.0,51.0,664.0,1,1,3,1,0,138,120,204,16,126,60
62905.0,59.0,622.0,1,1,3,1,2,166,75,96,119,107,59
13533.0,44.0,48.0,0,1,2,1,2,12,3,8,8,0,17
59481.0,48.0,461.0,1,1,3,1,0,178,3,85,71,66,58
72117.0,46.0,1073.0,1,1,3,1,0,707,20,171,65,60,50
21955.0,37.0,55.0,1,1,3,1,2,5,1,7,17,14,11
67131.0,67.0,976.0,1,1,3,1,0,465,71,250,93,35,62
36802.0,43.0,20.0,0,1,2,1,1,16,1,2,0,0,1
71853.0,41.0,1149.0,1,0,2,0,0,358,108,413,141,97,32
28249.0,62.0,43.0,1,0,2,0,2,1,9,7,2,14,10
47808.0,48.0,224.0,1,1,3,1,1,123,1,26,2,0,72
25509.0,49.0,101.0,0,1,2,1,1,40,3,30,10,7,11
51012.0,77.0,209.0,1,0,2,0,1,102,9,63,2,9,24
70596.0,38.0,968.0,0,0,1,0,0,347,44,534,17,0,26
85431.0,71.0,1165.0,1,0,2,0,1,376,53,462,168,53,53
42664.0,56.0,24.0,1,1,3,1,0,21,0,3,0,0,0
42586.0,68.0,252.0,1,2,4,1,0,194,2,56,0,0,0
29760.0,38.0,165.0,0,1,2,1,0,64,4,68,7,5,17
28973.0,46.0,269.0,1,0,2,0,1,206,0,46,3,2,12
39435.0,50.0,102.0,1,1,3,1,1,71,0,18,0,0,13
65370.0,39.0,461.0,1,0,2,0,2,71,22,112,138,89,29
20194.0,44.0,47.0,0,1,2,1,2,0,4,7,11,10,15
42473.0,47.0,144.0,0,2,3,1,1,93,1,21,0,4,25
64590.0,55.0,1338.0,1,0,2,0,0,920,138,168,36,46,30
71232.0,64.0,917.0,1,1,3,1,0,653,17,170,34,26,17
34600.0,52.0,318.0,1,2,4,1,0,199,33,60,8,3,15
46904.0,56.0,253.0,0,2,3,1,0,153,4,56,0,9,31
49094.0,50.0,502.0,1,1,3,1,0,376,0,38,11,8,69
36075.0,40.0,119.0,1,1,3,1,0,46,0,30,12,1,30
60839.0,44.0,1250.0,1,2,4,1,2,600,21,128,223,150,128
77298.0,44.0,969.0,1,1,3,1,0,425,115,292,23,35,79
34026.0,73.0,76.0,1,2,4,1,0,18,6,15,12,8,17
48918.0,60.0,62.0,0,2,3,1,1,52,0,9,0,0,1
82122.0,61.0,1382.0,1,0,2,0,2,734,22,350,151,25,100
37697.0,47.0,84.0,0,1,2,1,0,34,6,21,11,4,8
34074.0,71.0,255.0,1,2,4,1,0,135,1,41,10,1,67
28520.0,63.0,43.0,1,2,4,1,1,11,0,10,0,2,20
62535.0,68.0,398.0,0,1,2,1,0,163,48,90,0,45,52
36273.0,46.0,76.0,0,1,2,1,1,29,3,30,3,2,9
63404.0,59.0,902.0,1,2,4,1,0,734,26,70,11,44,17
75774.0,42.0,823.0,1,1,3,1,2,340,21,134,258,14,56
78416.0,47.0,1179.0,1,1,3,1,0,453,38,279,188,38,183
75702.0,49.0,1921.0,1,1,3,1,0,1073,0,629,145,37,37
59385.0,72.0,185.0,1,2,4,1,1,135,0,10,0,4,36
37070.0,57.0,433.0,0,2,3,1,0,231,7,137,4,15,39
44689.0,72.0,34.0,1,2,4,1,0,18,0,5,0,0,11
53977.0,65.0,907.0,1,1,3,1,0,620,16,165,0,24,82
7144.0,57.0,416.0,0,2,3,1,1,81,4,33,5,2,291
18701.0,59.0,44.0,0,2,3,1,0,12,4,2,10,6,10
90369.0,67.0,1588.0,1,0,2,0,0,292,51,981,224,23,17
63159.0,49.0,1797.0,0,0,1,0,1,965,34,586,89,86,37
37758.0,57.0,40.0,1,2,4,1,0,27,2,10,0,0,1
46757.0,60.0,1143.0,0,1,2,1,1,777,30,163,0,51,122
79734.0,54.0,914.0,1,0,2,0,1,572,8,232,23,62,17
63207.0,31.0,1502.0,1,0,2,0,0,438,169,565,91,169,70
72071.0,69.0,1338.0,0,1,2,1,0,531,69,300,150,138,150
21840.0,40.0,27.0,1,1,3,1,1,17,0,9,0,0,1
58582.0,41.0,763.0,1,1,3,1,2,402,35,106,101,77,42
72282.0,72.0,1331.0,0,0,1,0,0,503,27,419,90,139,153
50387.0,67.0,525.0,1,2,4,1,0,369,9,87,12,14,34
32583.0,62.0,9.0,1,2,4,1,1,5,0,3,0,0,1
62568.0,61.0,953.0,1,1,3,1,0,362,17,398,80,35,61
44635.0,52.0,68.0,0,2,3,1,1,56,0,9,0,0,3
33316.0,52.0,131.0,0,2,3,1,1,79,1,31,4,4,12
63967.0,55.0,882.0,1,1,3,1,0,387,84,141,73,35,162
52513.0,45.0,1149.0,1,0,2,0,2,367,17,241,104,188,232
25293.0,54.0,37.0,1,1,3,1,0,15,0,11,0,2,9
54111.0,58.0,388.0,0,1,2,1,1,267,6,54,8,3,50
78394.0,37.0,1428.0,1,0,2,0,0,298,27,697,216,24,166
80739.0,65.0,1633.0,1,0,2,0,1,674,92,736,39,0,92
22669.0,48.0,173.0,1,1,3,1,1,16,14,36,37,22,48
29236.0,36.0,99.0,0,1,2,1,0,37,4,24,16,9,9
44911.0,64.0,215.0,1,1,3,1,0,159,0,22,2,1,31
54693.0,61.0,929.0,1,1,3,1,1,686,17,142,23,26,35
48186.0,49.0,219.0,1,1,3,1,0,97,3,66,12,7,34
54809.0,46.0,174.0,1,2,4,1,0,63,6,57,13,13,22
41580.0,45.0,92.0,1,2,4,1,0,56,5,24,4,0,3
80336.0,53.0,1052.0,1,0,2,0,1,209,19,456,160,142,66
47743.0,66.0,275.0,1,1,3,1,0,198,2,43,0,12,20
62972.0,68.0,587.0,1,1,3,1,2,313,15,47,20,0,192
57333.0,69.0,1662.0,0,1,2,1,1,941,14,397,76,58,176
32313.0,41.0,159.0,1,1,3,1,1,86,4,56,2,4,7
84953.0,70.0,1024.0,0,0,1,0,1,167,48,602,63,72,72
27071.0,55.0,35.0,0,1,2,1,1,8,3,19,0,2,3
68148.0,66.0,1042.0,1,0,2,0,1,389,66,408,37,57,85
65735.0,58.0,395.0,1,2,4,1,1,239,7,119,4,15,11
86836.0,48.0,557.0,1,0,2,0,1,179,21,273,0,21,63
4023.0,60.0,9.0,1,2,4,1,1,5,0,1,1,1,1
30093.0,33.0,69.0,1,0,2,0,0,2,6,28,13,4,16
57705.0,57.0,486.0,1,1,3,1,1,383,0,53,6,4,40
25008.0,35.0,34.0,0,1,2,1,0,2,8,8,6,1,9
83257.0,28.0,1365.0,0,0,1,0,2,536,27,590,38,107,67
22280.0,48.0,13.0,1,1,3,1,0,2,1,4,3,1,2
72159.0,45.0,1401.0,1,0,2,0,1,322,53,899,34,40,53
64260.0,62.0,1574.0,1,0,2,0,0,539,169,816,20,0,30
82733.0,39.0,1323.0,0,0,1,0,1,712,50,420,65,38,38
74290.0,52.0,1217.0,0,1,2,1,1,1121,0,72,0,12,12
58217.0,72.0,103.0,0,3,4,1,1,68,1,13,3,5,13
21024.0,47.0,84.0,1,0,2,0,1,36,4,18,6,2,18
70116.0,51.0,1536.0,1,0,2,0,1,707,44,603,95,58,29
54006.0,38.0,581.0,1,1,3,1,0,174,77,203,6,24,97
69063.0,57.0,928.0,1,1,3,1,1,666,35,124,69,8,26
11448.0,48.0,14.0,0,0,1,0,2,0,0,0,6,2,6
61825.0,44.0,424.0,0,1,2,1,0,162,50,100,55,30,27
70886.0,52.0,960.0,1,1,3,1,0,407,70,239,103,88,53
69109.0,41.0,1555.0,1,0,2,0,0,823,25,459,124,29,95
60208.0,50.0,656.0,0,2,3,1,0,488,23,71,15,0,59
32889.0,55.0,55.0,1,2,4,1,1,28,0,13,4,2,8
34738.0,39.0,20.0,0,1,2,1,0,3,2,10,3,0,2
30538.0,52.0,367.0,1,1,3,1,1,284,0,52,8,3,20
82326.0,46.0,2257.0,1,0,2,0,2,938,142,754,159,81,183
26642.0,56.0,42.0,0,1,2,1,1,13,2,15,2,2,8
69932.0,59.0,1049.0,0,1,2,1,0,412,172,153,150,105,57
44503.0,51.0,48.0,0,2,3,1,0,31,1,8,0,0,8
60200.0,75.0,685.0,0,1,2,1,1,502,19,132,0,6,26
49638.0,71.0,39.0,0,1,2,1,0,18,10,3,3,5,0
23830.0,36.0,43.0,0,0,1,0,2,1,8,6,4,8,16
33051.0,64.0,835.0,0,0,1,0,1,100,71,243,108,94,219
72905.0,65.0,1515.0,1,0,2,0,0,407,114,445,181,165,203
69702.0,72.0,1039.0,1,1,3,1,1,664,9,240,50,19,57
70300.0,48.0,1596.0,0,1,2,1,0,1045,61,338,60,46,46
70643.0,39.0,1828.0,1,0,2,0,1,1218,107,304,23,143,33
30396.0,54.0,34.0,1,1,3,1,1,15,0,6,0,1,12
50616.0,55.0,149.0,0,1,2,1,1,128,0,16,0,1,4
62772.0,54.0,946.0,0,1,2,1,1,581,49,157,43,8,108
30298.0,38.0,28.0,0,0,1,0,1,6,3,12,6,1,0
52413.0,39.0,450.0,0,1,2,1,0,185,8,133,56,56,12
44155.0,66.0,46.0,1,2,4,1,1,22,1,9,0,0,14
86979.0,52.0,1702.0,0,0,1,0,1,584,100,835,65,83,35
76532.0,48.0,820.0,1,2,4,1,0,355,30,177,90,138,30
42081.0,41.0,382.0,1,1,3,1,0,175,10,110,54,6,27
67546.0,35.0,2126.0,1,0,2,0,1,864,134,768,150,38,172
88420.0,34.0,2069.0,1,0,2,0,1,957,153,612,99,95,153
31158.0,38.0,72.0,1,1,3,1,0,25,6,16,20,0,5
61671.0,55.0,732.0,0,1,2,1,0,641,7,56,0,0,28
69719.0,49.0,801.0,0,0,1,0,0,273,86,208,177,14,43
49160.0,74.0,236.0,0,1,2,1,0,122,21,43,25,10,15
24882.0,45.0,80.0,1,1,3,1,2,1,4,10,29,0,36
90933.0,69.0,1685.0,0,0,1,0,1,1020,31,430,62,63,79
113734.0,78.0,277.0,0,0,1,0,1,6,2,3,1,262,3
59292.0,73.0,507.0,1,1,3,1,1,378,14,68,19,14,14
45759.0,59.0,68.0,1,2,4,1,1,42,1,18,3,0,4
22148.0,40.0,49.0,0,0,1,0,0,15,5,14,0,4,11
73395.0,36.0,397.0,1,0,2,0,1,272,7,80,20,7,11
29819.0,52.0,39.0,0,1,2,1,0,9,1,24,2,1,2
45688.0,55.0,306.0,1,1,3,1,0,279,0,18,0,0,9
62820.0,69.0,976.0,1,0,2,0,0,398,61,265,138,61,53
60491.0,52.0,1028.0,1,1,3,1,1,637,47,237,12,19,76
33235.0,37.0,70.0,1,1,3,1,0,45,0,16,2,1,6
35701.0,64.0,46.0,1,0,2,0,0,21,1,9,7,3,5
31535.0,43.0,51.0,1,1,3,1,1,15,4,13,0,0,19
92556.0,63.0,1263.0,1,0,2,0,2,493,183,352,184,23,28
67384.0,53.0,1490.0,0,1,2,1,0,957,40,175,158,53,107
80573.0,52.0,1564.0,1,0,2,0,1,829,138,430,60,92,15
77870.0,56.0,1815.0,1,1,3,1,0,1017,50,500,65,50,133
52278.0,60.0,1198.0,0,1,2,1,1,953,0,71,0,0,174
57107.0,55.0,416.0,0,1,2,1,0,159,0,120,0,0,137
18929.0,33.0,85.0,1,0,2,0,0,32,0,8,23,4,18
36038.0,42.0,47.0,0,1,2,1,1,23,0,15,0,2,7
20180.0,47.0,137.0,0,0,1,0,0,18,42,24,15,20,18
34230.0,58.0,21.0,1,2,4,1,1,15,0,4,0,0,2
31878.0,46.0,70.0,0,1,2,1,2,23,4,5,10,5,23
70932.0,51.0,909.0,1,1,3,1,2,200,193,100,46,185,185
91249.0,67.0,1676.0,0,0,1,0,0,1324,27,119,71,108,27
77598.0,80.0,1735.0,0,0,1,0,1,1193,33,281,129,66,33
80982.0,64.0,1191.0,0,2,3,1,0,505,137,401,104,22,22
22701.0,46.0,24.0,1,1,3,1,1,2,4,9,0,4,5
55212.0,54.0,1182.0,1,1,3,1,1,1103,0,45,0,0,34
70617.0,53.0,1280.0,1,0,2,0,0,353,61,753,40,46,27
64849.0,66.0,1336.0,0,0,1,0,0,652,48,350,94,84,108
62694.0,58.0,749.0,1,2,4,1,1,379,6,157,25,91,91
61917.0,49.0,91.0,1,2,4,1,1,46,4,36,2,2,1
67472.0,76.0,414.0,1,1,3,1,1,162,31,127,8,17,69
21059.0,41.0,44.0,1,1,3,1,1,8,3,19,3,3,8
29543.0,55.0,63.0,1,2,4,1,1,17,3,18,3,4,18
75903.0,72.0,901.0,1,1,3,1,0,340,108,185,130,38,100
34984.0,48.0,38.0,1,2,4,1,2,8,4,15,3,5,3
54998.0,67.0,455.0,0,1,2,1,1,154,22,202,39,30,8
54356.0,74.0,775.0,0,1,2,1,1,710,15,30,20,0,0
34242.0,64.0,15.0,1,1,3,1,1,8,2,4,0,0,1
25410.0,50.0,38.0,1,1,3,1,0,2,2,4,13,13,4
73356.0,39.0,1512.0,1,0,2,0,1,1050,14,322,0,14,112
28320.0,73.0,43.0,1,1,3,1,0,19,1,14,3,2,4
23763.0,46.0,42.0,0,1,2,1,0,22,0,6,6,2,6
72570.0,39.0,1089.0,1,0,2,0,0,274,83,216,151,141,224
34529.0,47.0,162.0,1,1,3,1,1,68,6,38,3,6,41
70792.0,72.0,1272.0,0,0,1,0,0,344,45,654,104,11,114
63211.0,41.0,1173.0,1,0,2,0,0,145,193,459,205,26,145
83891.0,49.0,816.0,1,1,3,1,1,217,38,350,111,85,15
36065.0,55.0,74.0,0,2,3,1,0,18,7,34,10,2,3
39898.0,69.0,134.0,1,1,3,1,0,69,8,26,12,7,12
51141.0,83.0,157.0,0,0,1,0,1,144,0,7,0,0,6
56939.0,47.0,561.0,1,1,3,1,0,256,34,103,90,29,49
80872.0,72.0,1336.0,0,0,1,0,0,483,72,567,94,12,108
72335.0,47.0,2092.0,1,0,2,0,1,1285,105,653,28,21,0
61798.0,59.0,463.0,0,0,1,0,1,338,4,89,11,8,13
76842.0,73.0,1130.0,0,0,1,0,1,605,10,345,84,54,32
29478.0,47.0,20.0,1,1,3,1,0,8,0,7,3,1,1
46998.0,67.0,377.0,0,1,2,1,0,172,41,86,45,6,27
96843.0,33.0,1544.0,0,0,1,0,0,448,71,951,40,17,17
56551.0,73.0,138.0,0,2,3,1,1,67,4,32,17,2,16
70053.0,58.0,1012.0,1,1,3,1,1,512,53,98,81,179,89
71670.0,61.0,1766.0,0,0,1,0,1,1462,16,128,0,0,160
44359.0,45.0,45.0,1,2,4,1,0,20,0,14,7,3,1
40887.0,71.0,161.0,0,2,3,1,0,50,4,44,10,10,43
48877.0,57.0,144.0,0,1,2,1,0,102,1,15,2,0,24
74485.0,76.0,1734.0,1,0,2,0,0,499,149,815,173,49,49
64474.0,51.0,823.0,1,1,3,1,0,381,35,172,56,86,93
77226.0,60.0,1138.0,1,1,3,1,0,631,43,239,128,76,21
